handle,Election,text,is_retweet,original_author,date,time,in_reply_to_screen_name,is_quote_status,lang,retweet_count,favorite_count,place_full_name,place_name,place_country,source_url
HillaryClinton,2016,The question in this election: Who can put the plans into action that will make your life better? https://t.co/XreEY9OicG,FALSE,,9/28/2016,0:22:34,,FALSE,en,218,651,,,,https://studio.twitter.com
HillaryClinton,2016,"Last night, Donald Trump said not paying taxes was ""smart."" You know what I call it? Unpatriotic. https://t.co/t0xmBfj7zF",TRUE,timkaine,9/27/2016,23:45:00,,FALSE,en,2445,5308,,,,http://twitter.com
HillaryClinton,2016,Couldn't be more proud of @HillaryClinton. Her vision and command during last night's debate showed that she's ready to be our next @POTUS.,TRUE,POTUS,9/27/2016,23:26:40,,FALSE,en,7834,27234,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"If we stand together, there's nothing we can't do. 

Make sure you're ready to vote: https://t.co/tTgeqxNqYm https://t.co/Q3Ymbb7UNy",FALSE,,9/27/2016,23:08:41,,FALSE,en,916,2542,,,,https://studio.twitter.com
HillaryClinton,2016,Both candidates were asked about how they'd confront racial injustice. Only one had a real answer. https://t.co/sjnEokckis,FALSE,,9/27/2016,22:30:27,,FALSE,en,859,2882,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,This election is too important to sit out. Go to https://t.co/tTgeqxNqYm and make sure you're registered. #NationalVoterRegistrationDay -H,FALSE,,9/27/2016,21:35:28,,FALSE,en,1303,2849,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,When Donald Trump goes low...register to vote: https://t.co/tTgeqxNqYm https://t.co/DXz9dEwsZS,FALSE,,9/27/2016,21:25:31,,FALSE,en,1833,4954,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,3) Has Trump offered a single proposal to reduce the friction of starting a business. @HillaryClinton has https://t.co/OhFAFEFsUq,TRUE,mcuban,9/27/2016,21:00:13,,FALSE,en,1087,2824,,,,http://twitter.com
HillaryClinton,2016,"The election is just weeks away. Check if you're registered to vote at https://t.co/HcMAh8ljR0, only takes a few cl… https://t.co/H1H7hAA4XM",TRUE,ddlovato,9/27/2016,20:37:47,,FALSE,en,3347,7698,,,,http://twitter.com
HillaryClinton,2016,Donald Trump lied to the American people at least 58 times during the first presidential debate. (We counted.) https://t.co/h43O6Rws4S,FALSE,,9/27/2016,19:59:28,,FALSE,en,5379,8917,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"“She gained about 55 pounds in...9 months. She was like an eating machine.” —Trump, a man who wants to be president: https://t.co/1ht91eZCyw",FALSE,,9/27/2016,19:31:01,,FALSE,en,2058,3714,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,It's #NationalVoterRegistrationDay. Celebrate by registering to vote → https://t.co/tTgeqxNqYm https://t.co/R6lVvgLECG,FALSE,,9/27/2016,18:45:39,,FALSE,en,1792,3500,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"""I love this country.
I’m proud of this country.
I want to be a leader who brings people together.""
—Hillary #LoveTrumpsHate",FALSE,,9/27/2016,18:12:06,HillaryClinton,FALSE,en,1437,5053,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"We don’t want to turn against each other.
We want to work with one another.
We want to set big goals in this country.
#StrongerTogether",FALSE,,9/27/2016,18:10:07,HillaryClinton,FALSE,en,976,3313,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"""What we hear from my opponent is dangerously incoherent. It's unclear what he's saying, but words matter."" —Hillary",FALSE,,9/27/2016,18:06:28,HillaryClinton,FALSE,en,957,2968,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,One candidate made it clear he wasn’t prepared for last night’s debate. The other made it clear she’s prepared to b… https://t.co/InYZBmnbBM,FALSE,,9/27/2016,18:05:27,,FALSE,en,3336,9961,,,,https://studio.twitter.com
HillaryClinton,2016,"""What kind of a person would want to root for 9 million families losing their homes?

One who should never be president."" —Hillary on Trump",FALSE,,9/27/2016,18:02:54,HillaryClinton,FALSE,en,1127,3216,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"""I don’t think that any family should have to pay more than 10% of their income on child care.” —Hillary https://t.co/pepW0auI8n",FALSE,,9/27/2016,17:58:15,HillaryClinton,FALSE,en,586,1681,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"""I’m really glad my dad never had a contract with Donald Trump.” —Hillary https://t.co/un2YiRLEYF",FALSE,,9/27/2016,17:55:26,HillaryClinton,FALSE,en,1580,2967,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"When you work hard, you should not be living in poverty. https://t.co/86sTOCAkkq",FALSE,,9/27/2016,17:52:47,HillaryClinton,FALSE,en,557,1633,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"""We may have a record-setting turnout in this election.

We could have the biggest turnout we've ever had."" https://t.co/tTgeqxNqYm",FALSE,,9/27/2016,17:44:07,HillaryClinton,FALSE,en,556,1546,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"""You can go to https://t.co/tTgeqxNqYm to make sure you are registered. And I hope you all will.” —Hillary #NationalVoterRegistrationDay",FALSE,,9/27/2016,17:40:05,HillaryClinton,FALSE,en,661,1326,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,Join Hillary live in NC for her first rally since winning last night's debate → https://t.co/DzEpIDf7HY #NationalVoterRegistrationDay,FALSE,,9/27/2016,17:35:08,,FALSE,en,1115,3941,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,So. Everything you're feeling after #Debates2016? It's #NationalVoterRegistrationDay. PLEASE:… https://t.co/YnOtJL8bW7,TRUE,shondarhimes,9/27/2016,17:20:13,,FALSE,en,1328,2435,,,,http://twitter.com
HillaryClinton,2016,"“Donald just criticized me for preparing for this debate. And you know what else I prepared for?

I prepared to be… https://t.co/QjB01msPaT",FALSE,,9/27/2016,17:07:22,,FALSE,en,6185,16805,,,,https://studio.twitter.com
HillaryClinton,2016,Hillary was the winner of the first presidential debate—and newspapers across America agree. #SheWon… https://t.co/oDiUHd0eXO,FALSE,,9/27/2016,16:54:22,,FALSE,en,2593,6269,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"Trump sobre Alicia Machado en 1996: ""Miss Piggy""

Esta mañana: ""Aumentó mucho de peso... era un problema serio"". https://t.co/Sv92DhXTPJ",TRUE,Hillary_esp,9/27/2016,16:37:19,,FALSE,es,2252,3264,,,,http://twitter.com
HillaryClinton,2016,Register and vote for Democrats like @HillaryClinton and @KatieMcGintyPA: https://t.co/tu6W6eS9xR #iRegistered… https://t.co/9ovdecqadN,TRUE,JoeBiden,9/27/2016,16:29:30,,FALSE,en,1235,3206,,,,http://twitter.com
HillaryClinton,2016,I've been fortunate to meet young Americans from all over the country. We all make choices. This is mine...… https://t.co/bYoUE91TOO,TRUE,AndrewJenks,9/27/2016,16:24:03,,FALSE,en,804,2086,,,,http://twitter.com
HillaryClinton,2016,"""She gained a massive amount of weight...it was a real problem."" —Trump this morning on Alicia Machado https://t.co/LJPlFegSTs",FALSE,,9/27/2016,16:12:28,,FALSE,en,4829,7580,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"Today is #NationalVoterRegistrationDay - I was beaten, left bloody &amp; unconscious so that every person could register and vote. Do your part.",TRUE,repjohnlewis,9/27/2016,16:03:49,,FALSE,en,20006,24333,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,More than 70 million Americans aren't registered to vote. We have to do better! Get registered &amp; spread the word: https://t.co/IobF5PQ7jv,TRUE,jasoncollins98,9/27/2016,16:01:04,,FALSE,en,1138,1554,,,,http://twitter.com
HillaryClinton,2016,"When you have a really, really good night. #SheWon https://t.co/FVeGqhYxRZ",FALSE,,9/27/2016,15:54:07,,FALSE,en,8242,35744,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"""Register. Vote. Go out and get engaged!” —@JoeBiden #NationalVoterRegistrationDay https://t.co/tTgeqxNqYm",FALSE,,9/27/2016,15:42:48,,FALSE,en,1350,2874,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"""I'm glad Trump found out that Crimea was part of Ukraine. By the way, I heard he was on the verge of acknowledging gravity."" —@JoeBiden",FALSE,,9/27/2016,15:32:57,,FALSE,en,5557,16289,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"“Let me tell you who built this damn country: the middle class.” —@JoeBiden

Let's keep building it, together: https://t.co/tTgeqxNqYm",FALSE,,9/27/2016,15:26:17,,FALSE,en,1453,4741,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,One moment last night that proved—again—that Hillary's the only candidate ready to lead on the global stage: https://t.co/i4lrw7BpE9 #SheWon,FALSE,,9/27/2016,15:12:56,,FALSE,en,1452,4840,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"""Anyone who complains about microphone problems is not having a good night."" —Hillary #SheWon",FALSE,,9/27/2016,14:53:01,,FALSE,en,4773,14979,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"Trump on Alicia, 1996: ""Miss Piggy.""

This morning: ""She gained a massive amount of weight...it was a real problem."" https://t.co/0wrISjJe6z",FALSE,,9/27/2016,13:57:55,,FALSE,en,16476,22611,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"""I have a winning temperament."" —Donald Trump last night 

Really? #SheWon https://t.co/nMTFoISagO",FALSE,,9/27/2016,12:32:21,,FALSE,en,4120,10456,,,,https://studio.twitter.com
HillaryClinton,2016,Only one person on last night's stage is prepared to be Commander-in-Chief. Make sure she gets the chance:… https://t.co/o50AezGRrb,FALSE,,9/27/2016,11:57:38,,FALSE,en,6253,17113,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"Tonight, @HillaryClinton proved she is ready to be President — and Donald Trump proved he is not. #debatenight https://t.co/Zeq5iF09Bc",TRUE,JoeBiden,9/27/2016,5:16:56,,FALSE,en,10733,30012,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,43 days left. Let’s go win this thing: https://t.co/vJShYQPqJb #DebateNight https://t.co/MzR30MEI0J,FALSE,,9/27/2016,4:04:38,,FALSE,en,6505,21912,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,.@timkaine That's what we @Wellesley girls do! And it's so clear @HillaryClinton is the only candidate prepared to be president #debatenight,TRUE,madeleine,9/27/2016,3:52:39,,FALSE,en,3229,10833,,,,http://twitter.com
HillaryClinton,2016,#DebateNight https://t.co/x4oTfkIlHS,FALSE,,9/27/2016,3:41:28,,FALSE,und,36243,72815,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"Donald Trump called her ""Miss Piggy"" and ""Miss Housekeeping.""

Her name is Alicia Machado. #DebateNight https://t.co/0wrISjJe6z",FALSE,,9/27/2016,3:33:57,,FALSE,en,57182,74103,,,,https://studio.twitter.com
HillaryClinton,2016,Hillary Clinton did what she needed to do: https://t.co/OhN5ZjCu2G https://t.co/4P3f6pNXB3,TRUE,TheAtlantic,9/27/2016,3:18:22,,FALSE,en,2277,6913,,,,http://twitter.com
HillaryClinton,2016,"Tonight, we heard from two candidates -- but only one president. #ImWithHer",TRUE,ChadHGriffin,9/27/2016,3:14:49,,FALSE,en,7576,20896,,,,http://twitter.com
HillaryClinton,2016,"""Hillary won big time. It was a shut out."" -- @HardballChris #debatenight",TRUE,hardball,9/27/2016,3:12:31,,FALSE,en,4682,12991,,,,http://twitter.com
HillaryClinton,2016,Clinton won this debate in part because she had more stamina for this than Trump. He flagged badly after 30 minutes. She didn't.,TRUE,ezraklein,9/27/2016,3:03:24,,FALSE,en,8546,22141,,,,http://twitter.com
HillaryClinton,2016,The presidency isn't a reality show—it's as real as it gets. Make sure you're registered to vote:… https://t.co/gBZ42fzFnF,FALSE,,9/27/2016,2:57:56,,FALSE,en,8550,20188,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,Text IMWITHHER to 47246 to tell Hillary you're on her team all the way to Election Day. #debatenight https://t.co/YzlkvzVTGY,FALSE,,9/27/2016,2:50:50,,FALSE,en,3134,12026,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,Gracias señora @HillaryClinton su respeto a las mujeres y nuestras diferencias la hacen grande! Estoy con usted!,TRUE,machadooficial,9/27/2016,2:48:53,,FALSE,es,11939,22707,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,RT this if you're proud to be standing with Hillary tonight. #debatenight https://t.co/91tBmKxVMs,FALSE,,9/27/2016,2:45:44,,FALSE,en,80169,80678,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,Hillary just proved she's the only candidate who's ready to be president. Chip in now and let's go win this thing: https://t.co/ATqqxWU0Hc,FALSE,,9/27/2016,2:43:15,,FALSE,en,5065,16336,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"When Donald Trump says he has a ""winning temperament."" #debatenight https://t.co/ElQ7aG2vxu",FALSE,,9/27/2016,2:40:04,,FALSE,en,26656,48875,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,The woman Trump called “Miss Piggy” has a name: Alicia. #debatenight https://t.co/XlthzE8X8j,FALSE,,9/27/2016,2:38:01,,FALSE,en,23394,36574,,,,https://studio.twitter.com
HillaryClinton,2016,"""When Donald Trump spends 11 hours testifying in front of a congressional committee, he can talk to me about stamina."" —Hillary #debatenight",FALSE,,9/27/2016,2:35:21,,FALSE,en,20652,46042,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"Donald Trump's ""cavalier attitude about nuclear weapons is so deeply troubling.” #DebateNight https://t.co/z66rUZz31J",FALSE,,9/27/2016,2:30:00,,FALSE,en,5011,13026,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,.@realDonaldTrump: Barack Obama is your president too. #debatenight,FALSE,,9/27/2016,2:27:23,,FALSE,en,17402,38775,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,A man who can be provoked by a tweet should not have his hands anywhere near the nuclear codes. #DebateNight,FALSE,,9/27/2016,2:26:33,,FALSE,en,45008,82338,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,This should go without saying: Taking nuclear war lightly is disqualifying for anyone seeking to be President of th… https://t.co/OXigxJhmqJ,FALSE,,9/27/2016,2:26:01,,FALSE,en,5820,13113,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"Donald Trump says he has better temperament than Hillary Clinton.

Fact check: He is Donald Trump. 

#debate",TRUE,TheBriefing2016,9/27/2016,2:24:39,,FALSE,en,5646,10367,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"""I hope the fact-checkers are turning up the volume. Donald Trump supported the invasion of Iraq.” https://t.co/CoyJtoyxd0",FALSE,,9/27/2016,2:18:09,,TRUE,en,7062,12598,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,This is... still not true! #debate https://t.co/6SKFZunCL5,TRUE,TheBriefing2016,9/27/2016,2:16:53,,FALSE,en,1387,2339,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,What is the deal with Donald Trump and Russia? https://t.co/xUYxOdoYo3 #debatenight,FALSE,,9/27/2016,2:13:57,,FALSE,en,2540,4893,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,Trump's top Russia advisor is being probed for meeting with the Kremlin aide in charge of US election intelligence.  https://t.co/GN5Gg4ug0L,TRUE,TheBriefing2016,9/27/2016,2:13:36,,FALSE,en,1213,1638,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"When Donald Trump goes low, we go high. #DebateNight https://t.co/5MUlOMJqWM",FALSE,,9/27/2016,2:08:29,,FALSE,en,6189,16416,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"When a man is sued for discriminating against black tenants &amp; pushes birtherism, he's giving you an idea of what kind of president he'd be.",FALSE,,9/27/2016,2:06:51,,FALSE,en,13915,26574,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,This is just one of the business practices that led to Donald Trump being sued for discrimination. #Debate… https://t.co/PoXvMnGfCy,TRUE,TheBriefing2016,9/27/2016,2:05:18,,FALSE,en,1523,1946,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"Donald Trump's answer for his five years of pushing the racist birther conspiracy theory?

""I say nothing."" #debatenight",FALSE,,9/27/2016,2:04:16,,FALSE,en,6274,13551,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"""Trump just criticized me for preparing for this debate. You know what else I prepared for? Being president."" #DebateNight",FALSE,,9/27/2016,2:01:59,,FALSE,en,51681,102655,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,President Obama was born in the United States. He’s American. Trump only has one reason for refusing to admit it. #debatenight,FALSE,,9/27/2016,2:01:05,,FALSE,en,6818,17734,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"Still a complete lie. #DebateNight 
https://t.co/F8aCfIqYWs",FALSE,,9/27/2016,1:59:34,,TRUE,en,4564,7201,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,Donald Trump is more concerned with pandering to the gun lobby than keeping families safe. #DebateNight https://t.co/LspcUJNUc5,FALSE,,9/27/2016,1:56:13,,FALSE,en,7324,13832,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"The fact that Trump's answer to a question about racial injustice is just ""we need law and order"" pretty much says it all. #debatenight",FALSE,,9/27/2016,1:55:11,,FALSE,en,10882,21951,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,We’ve got to address the systemic racism in our criminal justice system and end private prisons. #DebateNight https://t.co/8afCXJAAjI,FALSE,,9/27/2016,1:54:38,,FALSE,en,2587,6006,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,How Hillary Clinton Took Charge In The First Presidential Debate https://t.co/4gwtCnACV0,TRUE,BuzzFeedBen,9/27/2016,1:52:02,,FALSE,en,1259,2676,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,We are not going to bring New York’s unconstitutional stop-and-frisk program nationwide. #debatenight,FALSE,,9/27/2016,1:50:42,,FALSE,en,6923,17156,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"""Maybe he didn't do a good job."" —Donald Trump

Looks like you “loved” it at the time. #DebateNight… https://t.co/LelC6Tb3nj",FALSE,,9/27/2016,1:44:51,,FALSE,en,4435,8347,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"""It's about time this country had somebody running it who has an idea about money."" —Trump #debatenight https://t.co/dpDrKCHVCd",FALSE,,9/27/2016,1:40:50,,FALSE,en,2469,5868,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"Paying zero in taxes doesn’t make you ""smart.""

It makes you a tax evader. https://t.co/g9nQkSRvTB",FALSE,,9/27/2016,1:39:14,,FALSE,en,20195,33668,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,No wonder Donald Trump is hiding his tax returns. #debatenight https://t.co/gcvsadMwHJ,FALSE,,9/27/2016,1:37:26,,FALSE,en,8568,15157,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"No legit reason @realDonaldTrump can't release returns while being audited, but if scared, release earlier returns no longer under audit.",TRUE,MittRomney,9/27/2016,1:34:32,,FALSE,en,11973,15567,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"In the spirit of friendship, here's Donald Trump's ISIS plan for your consideration. #debate https://t.co/YCXFWZyiGA",TRUE,TheBriefing2016,9/27/2016,1:28:03,,FALSE,en,4128,5914,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,Donald Trump may live in his own reality—but we've got his own words right here. Check them out: https://t.co/NLPH8sbAGn #debatenight,FALSE,,9/27/2016,1:27:13,,FALSE,en,5904,8292,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"We can step up and confront climate change, save our planet, and invest in clean energy. 

Or, we can do nothing.… https://t.co/U29h8UaYZP",FALSE,,9/27/2016,1:21:24,,FALSE,en,2751,6025,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"""I never said that."" —Donald Trump, who said that. #debatenight https://t.co/6T8qV2HCbL",FALSE,,9/27/2016,1:19:47,,TRUE,en,91670,134808,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"""That's called business."" —Donald Trump on the housing crash.

For millions of Americans it was called ""losing their home."" #DebateNight",FALSE,,9/27/2016,1:19:02,,FALSE,en,12980,20267,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"Economists project that Trump’s plans would add more than $5,000,000,000,000 to the national debt. That's ""trillion"" with a ""T.""",FALSE,,9/27/2016,1:17:44,,FALSE,en,3322,6308,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"Donald Trump seems to think $15 million is a ""small loan."" #debate https://t.co/Bo3HOhdR92 https://t.co/K5bCPX3ujx",TRUE,TheBriefing2016,9/27/2016,1:16:15,,FALSE,en,1738,2478,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"Every time Trump makes a show of railing against outsourcing, remember the countries he shipped jobs and profits to: https://t.co/5MZTsOgYR9",FALSE,,9/27/2016,1:15:20,,FALSE,en,3721,5734,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"Having a small business owner for a dad may not get you multi-million-dollar bailouts, but it does teach you the va… https://t.co/3LV3pmjRBI",FALSE,,9/27/2016,1:13:45,,FALSE,en,2537,9180,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,How many Trump products were made overseas? Here’s the complete list. https://t.co/OdJOZeZau0,TRUE,washingtonpost,9/27/2016,1:13:13,,FALSE,en,1656,1563,,,,http://twitter.com
HillaryClinton,2016,There's only one candidate on stage who will support working families. #DebateNight https://t.co/uOV7JC9uQC,FALSE,,9/27/2016,1:11:42,,FALSE,en,3732,7138,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"We have to build an economy that works for everyone, not just those at the top. #DebateNight https://t.co/XPTvh4Dovf",FALSE,,9/27/2016,1:10:36,,FALSE,en,2745,6299,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,Watch live: Hillary takes the stage for the first presidential debate → https://t.co/FbmDLQp03w #DebateNight,FALSE,,9/27/2016,1:05:03,,FALSE,en,804,2137,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,Let's do this. #DebateNight https://t.co/NkPEGHzucT,FALSE,,9/27/2016,0:51:15,,FALSE,en,24233,78491,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"If you're with Hillary, now's the time to show it. Chip in before tonight's debate to have her back: https://t.co/OftmbqRvyQ #DebateNight",FALSE,,9/27/2016,0:31:10,,FALSE,en,1293,4038,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"No matter what Donald says at tonight's debate, we already know the real Trump.

Follow @TheBriefing2016 for the fa… https://t.co/ueK4tWWMN0",FALSE,,9/26/2016,23:59:10,,FALSE,en,6014,11459,,,,https://studio.twitter.com
HillaryClinton,2016,"Hillary’s set to take the debate stage at 9pm ET.

Here's where you can watch: https://t.co/DhwVYhlA6K #DebateNight https://t.co/gMJINu5xJi",FALSE,,9/26/2016,23:34:21,,FALSE,en,1231,3435,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"“You didn’t blame Little John or Meat Loaf. You fired Gary Busey.

These are the kinds of decisions that would keep… https://t.co/RT0cARwsu7",FALSE,,9/26/2016,22:53:41,,FALSE,en,5463,12162,,,,https://studio.twitter.com
HillaryClinton,2016,Study: Donald Trump would raise taxes on millions of middle-class families https://t.co/NmTl8m1R1G https://t.co/INemC8Roms,TRUE,oneVoxdotcom,9/26/2016,22:05:39,,FALSE,en,1505,1763,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,Here are 35 questions Trump still needs to answer. https://t.co/rdMYbHGhwA #DebateNight,FALSE,,9/26/2016,21:59:16,,FALSE,en,1747,2989,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,Watch this before you watch tonight's debate. #DebateNight https://t.co/vnC4bMrS0Q,FALSE,,9/26/2016,20:30:05,,FALSE,en,5088,9479,,,,https://studio.twitter.com
HillaryClinton,2016,"Trump told 31 outright lies just last week.

Keep him honest at tonight's debate: Follow @TheBriefing2016 to get th… https://t.co/m1WyJ3DJqF",FALSE,,9/26/2016,19:53:32,,FALSE,en,10152,18575,,,,https://studio.twitter.com
HillaryClinton,2016,"""Our presidents are role models for generations of our children. Is this the example we want for them?"" —@NYTimes… https://t.co/lQRruBpQfB",FALSE,,9/26/2016,19:12:51,,FALSE,en,1607,3601,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,Hillary Clinton has a $10 billion plan to stop the heroin epidemic. Donald Trump has some slogans. https://t.co/tN8jGGWrvn,TRUE,voxdotcom,9/26/2016,18:21:34,,FALSE,en,1218,2365,,,,http://twitter.com
HillaryClinton,2016,"These headlines on Trump's lies are from just one week of his campaign.

Imagine four years of his presidency. https://t.co/FE1hZ7MmR6",FALSE,,9/26/2016,18:04:36,,FALSE,en,3653,6195,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,Everything you need to know before watching tonight's debate: https://t.co/Z4gcpSDfZa https://t.co/bymTtB2Et7,FALSE,,9/26/2016,17:38:25,,FALSE,en,2070,3514,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"Tonight, Hillary will debate Trump for the first time. Follow @TheBriefing2016 to make sure he's held accountable to the facts. #DebateNight",FALSE,,9/26/2016,16:36:53,,FALSE,en,2967,6929,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,A reminder heading into tonight's debate. #DebateNight https://t.co/TwsbBNPOZP,FALSE,,9/26/2016,16:10:44,,FALSE,en,4144,8868,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"""Donald Trump is a man who dwells in bigotry, bluster and false promises."" —@NYTimes https://t.co/dGBX93R3PK #DebateNight",FALSE,,9/26/2016,15:40:07,,FALSE,en,2638,5098,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"This job takes maturity, compassion, and wisdom. Only one candidate has what it takes. #DebateNight https://t.co/TAA1qZUdtq",TRUE,timkaine,9/26/2016,15:21:38,,FALSE,en,2967,7022,,,,http://twitter.com
HillaryClinton,2016,Our daughters deserve better. https://t.co/LJPlFegSTs,FALSE,,9/26/2016,14:32:05,,FALSE,en,7164,14549,,,,https://studio.twitter.com
HillaryClinton,2016,Not a single living president has endorsed Donald Trump. https://t.co/nGXxXTo3NI,FALSE,,9/26/2016,13:12:49,,FALSE,en,5330,9552,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,Trump can't win tonight's debate by lying to the American people. https://t.co/uRkyip3Rfe,FALSE,,9/26/2016,12:40:02,,FALSE,en,6678,11110,,,,https://studio.twitter.com
HillaryClinton,2016,RT this if you've got Hillary's back tonight. #Debates2016 https://t.co/r66XZWiNJL,FALSE,,9/26/2016,12:05:23,,FALSE,en,28185,29457,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"When we come together, there's no problem we can't solve and no divide we can't heal. https://t.co/2eutCA4R6C",FALSE,,9/26/2016,1:15:15,,FALSE,en,3467,8058,,,,https://studio.twitter.com
HillaryClinton,2016,"Today, the sacrifices of Gold Star families weigh heavier on my mind. Thank you. I will fight to get you the care &amp; benefits you deserve. -H",FALSE,,9/26/2016,0:50:28,,FALSE,en,2619,9128,,,,https://about.twitter.com/products/tweetdeck
HillaryClinton,2016,"59 years ago, 9 brave students integrated Central High School, changing the course of history. Let's recommit to fi… https://t.co/wzF4WRU5IS",FALSE,,9/25/2016,22:19:14,,FALSE,en,6422,18298,,,,http://twitter.com
